Iteration,temps total,temps attente agv2,stock max warehouse
7602,6130.05,93.08,1
7603,6090.32,95.89,1
7604,6072.00,92.45,1
7605,6114.09,91.85,1
7606,6126.78,84.70,1
7607,6107.16,88.21,1
7608,6115.84,86.72,1
7609,6087.05,87.40,1
7610,6106.55,91.08,1
7611,6194.58,89.04,1
7612,6071.15,84.91,1
7613,6097.85,96.12,1
7614,6082.53,91.56,1
7615,6109.60,89.55,1
7616,6117.64,91.70,1
7617,6136.79,87.90,1
7618,6186.23,89.80,1
7619,6114.31,90.27,1
7620,6105.02,94.90,1
7621,6117.49,89.26,1
7622,6130.69,90.07,1
7623,6165.92,94.78,1
7624,6082.01,91.34,1
7625,6096.35,87.06,1
7626,6103.43,86.39,1
7627,6109.11,93.64,1
7628,6122.61,86.73,1
7629,6104.43,95.21,1
7630,6107.93,93.80,1
7631,6134.99,85.43,1
7632,6106.15,93.05,1
7633,6132.22,95.58,1
7634,6173.87,97.96,1
7635,6095.72,92.56,1
7636,6115.17,89.66,1
7637,6090.56,92.67,1
7638,6131.38,89.93,1
7639,6122.03,95.87,1
7640,6123.97,84.47,1
7641,6099.80,92.56,1
7642,6128.14,96.14,1
7643,6127.27,94.81,1
7644,6164.27,93.31,1
7645,6117.75,88.76,1
7646,6125.97,93.19,1
7647,6119.94,100.20,1
7648,6166.31,92.34,1
7649,6103.48,92.76,1
7650,6146.19,93.10,1
7651,6101.36,95.62,1
7652,6047.08,91.61,1
7653,6128.88,91.32,1
7654,6147.70,94.69,1
7655,6108.72,91.92,1
7656,6128.62,89.86,1
7657,6058.35,87.02,1
7658,6156.78,91.40,1
7659,6104.72,86.57,1
7660,6099.54,89.46,1
7661,6110.11,93.84,1
7662,6046.85,93.12,1
7663,6106.81,94.53,1
7664,6131.76,88.15,1
7665,6125.21,86.83,1
7666,6106.42,90.65,1
7667,6060.76,87.78,1
7668,6152.70,90.49,1
7669,6102.26,91.32,1
7670,6111.31,88.74,1
7671,6063.52,91.20,1
7672,6143.15,89.56,1
7673,6117.13,93.40,1
7674,6082.15,91.68,1
7675,6122.34,86.14,1
7676,6110.57,90.06,1
7677,6101.59,92.02,1
7678,6171.77,93.11,1
7679,6111.69,84.18,1
7680,6071.49,93.55,1
7681,6144.38,87.63,1
7682,6135.46,96.14,1
7683,6109.21,84.46,1
7684,6077.62,91.89,1
7685,6095.59,94.90,1
7686,6085.37,94.74,1
7687,6118.14,95.83,1
7688,6061.74,100.31,1
7689,6103.75,92.90,1
7690,6119.57,90.16,1
7691,6132.94,86.62,1
7692,6139.59,97.23,1
7693,6115.93,90.49,1
7694,6097.08,95.74,1
7695,6144.84,86.78,1
7696,6100.96,91.84,1
7697,6136.79,99.81,1
7698,6099.07,84.20,1
7699,6134.06,91.68,1
7700,6041.40,82.72,1
7701,6131.80,90.86,1
7702,6135.08,79.37,1
7703,6082.49,99.60,1
7704,6114.08,93.08,1
7705,6108.62,88.97,1
7706,6105.15,90.72,1
7707,6080.06,87.97,1
7708,6114.45,88.17,1
7709,6123.75,85.95,1
7710,6110.81,87.83,1
7711,6178.54,92.35,1
7712,6144.94,92.06,1
7713,6079.07,90.53,1
7714,6157.14,97.15,1
7715,6070.84,90.65,1
7716,6167.02,87.46,1
7717,6117.40,90.86,1
7718,6116.51,93.02,1
7719,6095.79,88.68,1
7720,6131.59,86.81,1
7721,6127.54,86.20,1
7722,6114.27,95.69,1
7723,6160.27,94.60,1
7724,6133.18,89.21,1
7725,6087.06,91.99,1
7726,6108.29,89.52,1
7727,6088.77,94.22,1
7728,6209.52,97.09,1
7729,6143.85,92.58,1
7730,6136.23,88.41,1
7731,6136.18,91.38,1
7732,6106.17,93.05,1
7733,6111.40,87.39,1
7734,6101.78,87.32,1
7735,6121.08,93.50,1
7736,6110.87,88.06,1
7737,6095.65,91.72,1
7738,6119.63,102.14,1
7739,6091.63,92.73,1
7740,6085.16,85.01,1
7741,6168.84,89.32,1
7742,6171.43,97.40,1
7743,6135.50,96.32,1
7744,6128.59,88.56,1
7745,6108.77,97.10,1
7746,6162.40,90.28,1
7747,6090.31,90.16,1
7748,6160.04,92.37,1
7749,6137.62,94.78,1
7750,6168.84,92.39,1
7751,6174.86,93.87,2
7752,6095.51,94.63,1
7753,6117.76,90.04,1
7754,6151.35,93.21,1
7755,6127.07,93.29,1
7756,6118.16,89.25,1
7757,6059.30,88.44,1
7758,6155.55,97.43,1
7759,6079.56,91.12,1
7760,6139.61,89.44,1
7761,6114.14,88.16,1
7762,6120.78,88.97,1
7763,6073.30,86.62,1
7764,6129.75,93.10,1
7765,6213.42,90.22,1
7766,6080.37,99.38,1
7767,6109.39,89.17,1
7768,6131.37,83.89,1
7769,6110.78,86.60,1
7770,6118.90,95.53,1
7771,6123.54,83.25,1
7772,6059.09,94.97,1
7773,6100.99,94.47,1
7774,6129.04,94.41,1
7775,6190.05,89.27,1
7776,6103.18,92.50,1
7777,6162.48,93.58,1
7778,6178.46,90.16,1
7779,6112.08,98.29,1
7780,6072.69,90.37,1
7781,6114.69,88.23,1
7782,6072.88,88.69,1
7783,6130.14,88.65,1
7784,6129.57,96.33,1
7785,6142.25,87.63,1
7786,6172.70,85.37,1
7787,6106.63,93.42,1
7788,6119.31,97.18,1
7789,6153.53,84.45,1
7790,6131.27,93.52,1
7791,6122.90,94.80,1
7792,6148.58,91.54,1
7793,6130.83,91.80,1
7794,6123.20,86.95,1
7795,6100.29,97.48,1
7796,6128.11,87.04,1
7797,6099.97,94.68,1
7798,6079.01,91.82,1
7799,6146.35,91.86,1
7800,6104.77,88.51,1
7801,6132.48,87.97,1
7802,6076.53,87.36,1
7803,6071.98,86.51,1
7804,6104.31,88.81,1
7805,6138.69,89.63,1
7806,6128.05,89.73,1
7807,6154.59,90.33,1
7808,6139.66,90.73,1
7809,6106.79,95.28,1
7810,6139.49,90.33,1
7811,6135.68,93.50,1
7812,6153.54,100.50,1
7813,6121.50,93.95,1
7814,6129.15,94.57,1
7815,6114.70,95.35,1
7816,6080.37,82.08,1
7817,6140.80,92.32,1
7818,6113.33,90.86,1
7819,6127.05,94.82,1
7820,6125.23,97.06,1
7821,6123.07,89.88,1
7822,6139.34,87.66,1
7823,6122.07,88.25,1
7824,6059.05,85.47,1
7825,6134.33,95.87,1
7826,6103.61,89.49,1
7827,6153.67,93.36,1
7828,6175.21,82.22,1
7829,6048.69,88.63,1
7830,6172.48,98.49,1
7831,6159.92,100.86,1
7832,6150.96,97.22,1
7833,6083.08,87.43,1
7834,6123.47,87.43,1
7835,6125.71,100.90,1
7836,6093.78,89.75,1
7837,6114.56,90.65,1
7838,6158.10,85.88,1
7839,6086.76,92.65,1
7840,6098.23,88.07,1
7841,6098.41,98.65,1
7842,6087.00,90.50,1
7843,6099.20,91.77,1
7844,6167.80,96.61,1
7845,6105.87,88.90,1
7846,6140.37,90.75,1
7847,6135.32,86.23,1
7848,6088.39,92.59,1
7849,6050.01,101.54,1
7850,6135.16,94.47,1
7851,6088.74,84.00,1
7852,6058.17,93.68,1
7853,6152.56,87.04,1
7854,6111.08,87.30,1
7855,6144.83,96.78,1
7856,6096.17,88.53,1
7857,6144.37,91.25,1
7858,6113.47,86.23,1
7859,6160.18,92.63,1
7860,6156.72,90.20,1
7861,6106.84,94.02,1
7862,6126.39,93.67,1
7863,6073.43,93.17,1
7864,6122.89,88.17,1
7865,6121.63,88.89,1
7866,6133.90,93.51,1
7867,6115.65,81.02,1
7868,6117.06,94.35,1
7869,6109.29,81.39,1
7870,6171.12,99.37,1
7871,6099.03,93.18,1
7872,6119.37,93.12,1
7873,6149.83,96.25,1
7874,6121.51,92.06,1
7875,6135.26,87.66,1
7876,6134.97,96.99,1
7877,6086.96,89.45,1
7878,6132.36,94.17,1
7879,6116.66,93.67,1
7880,6093.57,93.30,1
7881,6176.02,88.47,1
7882,6132.71,91.21,1
7883,6106.13,91.25,1
7884,6155.49,90.45,1
7885,6090.40,89.44,1
7886,6108.44,92.89,1
7887,6071.96,86.29,1
7888,6128.89,90.85,1
7889,6147.08,93.76,1
7890,6101.39,86.24,1
7891,6142.14,90.30,1
7892,6099.44,86.71,1
7893,6100.34,90.69,1
7894,6135.07,95.12,1
7895,6109.90,83.50,1
7896,6124.65,86.23,1
7897,6137.95,91.07,1
7898,6139.36,98.36,1
7899,6094.97,79.88,1
7900,6090.42,91.57,1
7901,6126.43,89.80,1
7902,6095.98,90.34,1
7903,6108.76,88.14,1
7904,6125.20,94.02,1
7905,6117.00,97.59,1
7906,6141.83,94.46,1
7907,6121.53,85.72,1
7908,6156.24,88.32,1
7909,6106.67,87.19,1
7910,6056.41,87.02,1
7911,6144.69,97.18,1
7912,6178.15,93.46,1
7913,6146.37,86.59,1
7914,6172.55,88.19,1
7915,6163.60,97.18,1
7916,6105.06,86.55,1
7917,6080.17,86.66,1
7918,6109.70,80.09,1
7919,6082.71,92.24,1
7920,6111.84,84.02,1
7921,6140.50,93.84,1
7922,6129.96,99.37,1
7923,6173.24,87.74,1
7924,6081.72,88.96,1
7925,6112.26,89.47,1
7926,6099.76,89.16,1
7927,6095.40,88.85,1
7928,6118.12,90.15,1
7929,6118.98,88.34,1
7930,6124.93,89.34,1
7931,6125.27,100.35,1
7932,6120.48,89.53,1
7933,6077.02,79.29,1
7934,6094.45,85.05,1
7935,6097.56,85.38,1
7936,6130.64,91.33,1
7937,6147.48,94.96,1
7938,6148.00,86.74,1
7939,6129.23,91.98,1
7940,6114.57,89.69,1
7941,6072.87,91.76,1
7942,6082.92,95.00,1
7943,6110.50,80.95,1
7944,6191.99,89.63,1
7945,6099.40,91.45,1
7946,6131.33,90.73,1
7947,6126.83,92.29,1
7948,6142.26,90.30,1
7949,6184.75,96.15,1
7950,6102.64,88.74,1
7951,6139.48,95.59,1
7952,6145.97,92.70,1
7953,6087.01,92.16,1
7954,6113.59,91.98,1
7955,6121.13,92.11,1
7956,6110.73,91.73,1
7957,6143.60,88.48,1
7958,6130.25,85.15,1
7959,6149.57,88.53,1
7960,6172.01,91.62,1
7961,6100.42,92.46,1
7962,6055.28,96.42,1
7963,6149.76,90.58,1
7964,6117.69,80.46,1
7965,6129.69,89.47,1
7966,6134.37,86.08,1
7967,6106.15,90.82,1
7968,6073.82,92.75,1
7969,6059.38,93.79,1
7970,6155.81,94.26,1
7971,6158.07,81.81,1
7972,6103.25,90.17,1
7973,6103.34,92.15,1
7974,6084.24,88.16,1
7975,6144.43,93.67,1
7976,6114.43,91.56,1
7977,6121.63,87.83,1
7978,6175.85,86.30,1
7979,6108.37,90.04,1
7980,6107.49,87.91,1
7981,6118.45,91.74,1
7982,6148.92,91.56,1
7983,6138.75,86.09,1
7984,6122.23,97.25,1
7985,6125.85,93.81,1
7986,6135.19,85.01,1
7987,6086.81,90.36,1
7988,6119.11,91.53,1
7989,6104.19,98.07,1
7990,6083.89,95.40,1
7991,6113.08,99.52,1
7992,6130.13,97.83,1
7993,6147.74,88.31,1
7994,6156.43,90.00,1
7995,6125.56,86.67,1
7996,6114.87,92.13,1
7997,6117.73,100.22,1
7998,6080.40,91.73,1
7999,6127.83,98.81,1
8000,6120.12,93.03,1
8001,6137.05,96.70,1
8002,6093.18,90.97,1
8003,6135.71,89.10,1
8004,6173.02,88.31,1
8005,6091.84,93.51,1
8006,6129.16,83.29,1
8007,6089.35,93.73,1
8008,6150.76,95.10,1
8009,6125.49,95.69,1
8010,6120.81,86.45,1
8011,6132.54,98.35,1
8012,6073.39,90.97,1
8013,6089.99,92.15,1
8014,6146.16,91.59,1
8015,6126.45,86.21,1
8016,6042.00,86.83,1
8017,6107.25,96.49,1
8018,6161.69,92.53,1
8019,6123.03,92.52,1
8020,6138.48,94.96,1
8021,6126.41,94.38,1
8022,6114.48,89.81,1
8023,6104.72,93.55,1
8024,6089.44,93.27,1
8025,6142.75,88.91,1
8026,6056.27,88.78,1
8027,6097.77,89.09,1
8028,6161.67,98.01,1
8029,6145.51,94.49,1
8030,6103.00,87.38,1
8031,6092.80,85.83,1
8032,6132.47,94.80,1
8033,6129.15,92.16,1
8034,6112.61,92.71,1
8035,6111.03,89.40,1
8036,6114.71,92.05,1
8037,6168.92,92.55,1
8038,6103.50,92.87,1
8039,6062.97,90.96,1
8040,6141.91,92.24,1
8041,6104.54,88.29,1
8042,6077.60,93.61,1
8043,6117.79,92.48,1
8044,6112.59,98.84,1
8045,6121.68,96.35,1
8046,6145.26,92.77,1
8047,6125.83,91.46,1
8048,6099.52,84.92,1
8049,6113.61,81.44,1
8050,6095.82,97.96,1
8051,6114.94,91.25,1
8052,6150.84,87.98,1
8053,6101.31,91.18,1
8054,6161.99,93.51,1
8055,6079.56,100.16,1
8056,6145.04,90.92,1
8057,6106.35,92.16,1
8058,6092.36,90.05,1
8059,6115.04,95.54,1
8060,6141.30,98.39,1
8061,6084.42,88.24,1
8062,6061.62,88.20,1
8063,6149.24,85.75,1
8064,6121.80,86.33,1
8065,6125.85,92.21,1
8066,6165.73,94.40,1
8067,6152.87,93.52,1
8068,6151.60,88.48,1
8069,6083.47,88.04,1
8070,6181.69,97.28,1
8071,6120.50,90.63,1
8072,6150.02,89.55,1
8073,6153.45,93.02,1
8074,6104.77,95.58,1
8075,6096.28,92.65,1
8076,6142.21,100.18,1
8077,6119.12,91.36,1
8078,6110.84,91.60,1
8079,6126.04,85.48,1
8080,6077.45,91.72,1
8081,6080.40,93.65,1
8082,6085.76,88.19,1
8083,6091.70,82.68,1
8084,6138.01,94.45,1
8085,6108.97,93.62,1
8086,6114.89,90.78,1
8087,6145.50,85.43,1
8088,6080.80,91.12,1
8089,6147.27,93.52,1
8090,6107.63,94.14,1
8091,6072.27,84.47,1
8092,6097.60,86.79,1
8093,6166.26,91.69,1
8094,6085.47,97.32,1
8095,6113.75,89.15,1
8096,6146.15,87.42,1
8097,6100.71,84.74,1
8098,6094.35,86.82,1
8099,6102.74,89.54,1
8100,6119.59,88.67,1
8101,6112.02,89.32,1
8102,6139.46,89.09,1
8103,6107.59,86.70,1
8104,6120.76,92.79,1
8105,6095.46,92.49,1
8106,6113.98,95.05,1
8107,6095.93,92.76,1
8108,6120.07,89.64,1
8109,6085.73,85.27,1
8110,6198.75,95.28,1
8111,6143.93,91.59,1
8112,6064.67,91.18,1
8113,6087.22,91.60,1
8114,6131.14,93.21,1
8115,6172.90,92.04,1
8116,6065.98,86.54,1
8117,6184.40,88.21,1
8118,6111.12,92.39,1
8119,6150.07,87.32,1
8120,6134.49,96.72,1
8121,6140.86,87.65,1
8122,6175.32,90.27,1
8123,6168.10,89.54,1
8124,6131.19,88.25,1
8125,6104.32,91.99,1
8126,6075.65,87.37,1
8127,6142.41,90.96,1
8128,6160.26,87.48,1
8129,6132.20,97.90,1
8130,6139.76,96.66,1
8131,6100.18,90.54,1
8132,6101.54,87.10,1
8133,6080.95,94.55,1
8134,6121.46,95.51,1
8135,6142.37,98.18,1
8136,6158.91,89.56,1
8137,6092.71,85.81,1
8138,6120.21,90.72,1
8139,6122.10,83.61,1
8140,6079.80,91.61,1
8141,6091.38,92.52,1
8142,6108.77,87.58,1
8143,6085.26,94.07,1
8144,6137.16,92.56,1
8145,6159.50,92.11,1
8146,6091.53,94.75,1
8147,6155.60,100.14,1
8148,6131.17,91.49,1
8149,6086.66,86.47,1
8150,6166.76,97.23,1
8151,6079.21,88.95,1
8152,6110.65,94.84,1
8153,6090.51,90.59,1
8154,6075.86,90.70,1
8155,6119.74,95.97,1
8156,6054.56,86.61,1
8157,6122.19,87.66,1
8158,6090.27,86.51,1
8159,6131.70,96.66,1
8160,6108.46,96.93,1
8161,6112.47,98.45,1
8162,6125.50,84.86,1
8163,6151.31,88.94,1
8164,6134.87,87.94,1
8165,6107.21,91.06,1
8166,6109.98,99.06,1
8167,6115.52,94.60,1
8168,6104.31,88.35,1
8169,6109.68,90.74,1
8170,6126.86,92.06,1
8171,6092.81,88.81,1
8172,6091.92,98.86,1
8173,6113.67,94.60,1
8174,6099.49,91.93,1
8175,6155.05,98.20,1
8176,6099.25,90.65,1
8177,6103.84,96.91,1
8178,6124.60,91.33,1
8179,6125.61,92.86,1
8180,6157.05,93.35,1
8181,6152.72,94.10,1
8182,6154.91,99.59,1
8183,6182.13,88.56,1
8184,6137.24,87.47,1
8185,6113.36,91.92,1
8186,6109.30,90.75,1
8187,6127.60,97.07,1
8188,6143.69,97.77,1
8189,6144.17,97.45,1
8190,6143.82,91.06,1
8191,6144.73,95.96,1
8192,6184.64,93.18,1
8193,6097.21,90.86,1
8194,6126.79,86.50,1
8195,6142.86,91.39,1
8196,6075.83,83.62,1
8197,6130.34,97.40,1
8198,6131.11,95.06,1
8199,6110.25,96.88,1
8200,6139.10,97.86,1
8201,6137.26,95.55,1
8202,6070.27,84.67,1
8203,6072.22,93.91,1
8204,6090.11,93.81,1
8205,6104.28,83.11,1
8206,6091.89,88.17,1
8207,6121.87,95.87,1
8208,6137.66,92.85,1
8209,6098.94,88.23,1
8210,6083.09,99.49,1
8211,6140.68,89.75,1
8212,6062.48,94.72,1
8213,6062.64,89.20,1
8214,6133.94,93.71,1
8215,6181.02,93.97,1
8216,6124.41,96.82,1
8217,6023.66,92.90,1
8218,6139.50,93.58,1
8219,6089.48,88.61,1
8220,6136.59,89.47,1
8221,6113.93,95.17,1
8222,6145.69,91.59,1
8223,6141.56,94.85,1
8224,6134.97,93.99,1
8225,6126.63,91.93,1
8226,6119.26,90.89,1
8227,6100.83,83.36,1
8228,6104.94,82.11,1
8229,6095.67,87.26,1
8230,6071.23,91.17,1
8231,6111.54,88.84,1
8232,6079.88,91.84,1
8233,6160.67,89.58,1
8234,6170.31,90.59,1
8235,6112.34,84.65,1
8236,6116.99,93.98,1
8237,6109.05,87.85,1
8238,6117.02,84.85,1
8239,6121.13,86.41,1
8240,6085.53,91.67,1
8241,6119.81,85.83,1
8242,6109.65,92.08,1
8243,6109.61,90.66,1
8244,6149.07,99.88,1
8245,6130.48,88.65,1
8246,6131.79,93.01,1
8247,6124.59,97.51,1
8248,6136.71,91.37,1
8249,6129.95,91.81,1
8250,6094.66,83.84,1
8251,6132.89,92.20,1
8252,6142.39,94.46,1
8253,6086.24,90.48,1
8254,6140.52,90.28,1
8255,6059.73,93.09,1
8256,6108.66,86.33,1
8257,6096.63,92.92,1
8258,6117.47,92.00,1
8259,6129.94,89.23,1
8260,6114.82,84.09,1
8261,6142.77,96.12,1
8262,6128.25,90.67,1
8263,6137.20,100.48,1
8264,6133.81,90.73,1
8265,6152.84,98.13,1
8266,6093.78,91.32,1
8267,6088.81,87.17,1
8268,6144.11,90.35,1
8269,6135.04,85.85,1
8270,6121.99,85.44,1
8271,6110.05,94.53,1
8272,6140.68,89.07,1
8273,6113.68,96.36,1
8274,6072.43,91.75,1
8275,6145.05,95.91,1
8276,6111.39,92.01,1
8277,6119.73,97.04,1
8278,6125.96,92.62,1
8279,6120.11,87.42,1
8280,6120.72,88.85,1
8281,6136.06,95.94,1
8282,6123.40,91.48,1
8283,6133.51,93.28,1
8284,6090.65,96.02,1
8285,6069.41,92.15,1
8286,6132.45,96.02,1
8287,6104.65,93.86,1
8288,6136.55,97.20,1
8289,6159.33,104.34,1
8290,6095.59,81.94,1
8291,6163.69,88.58,1
8292,6120.01,82.11,1
8293,6154.36,86.89,1
8294,6125.79,92.48,1
8295,6124.28,89.78,1
8296,6149.43,89.23,1
8297,6117.78,89.53,1
8298,6154.42,95.48,1
8299,6138.00,104.39,1
8300,6112.42,92.60,1
8301,6117.47,100.63,1
8302,6086.46,91.61,1
8303,6091.54,90.29,1
8304,6156.73,86.48,1
8305,6123.27,92.40,1
8306,6158.75,88.82,1
8307,6114.48,95.58,1
8308,6074.88,88.85,1
8309,6154.26,90.98,1
8310,6115.55,88.52,1
8311,6165.06,86.35,1
8312,6143.07,93.63,1
8313,6159.45,90.13,1
8314,6176.12,86.15,1
8315,6128.09,93.11,1
8316,6148.88,94.71,1
8317,6091.81,89.62,1
8318,6068.86,86.30,1
8319,6150.58,89.33,1
8320,6094.15,88.13,1
8321,6134.91,88.60,1
8322,6135.01,94.19,1
8323,6066.63,84.62,1
8324,6084.76,92.27,1
8325,6097.66,87.88,1
8326,6073.59,89.01,1
8327,6106.69,89.78,1
8328,6136.14,89.82,1
8329,6115.26,86.69,1
8330,6112.71,89.15,1
8331,6135.76,95.13,1
8332,6139.29,93.62,1
8333,6133.36,81.19,1
8334,6190.81,92.64,1
8335,6102.33,87.52,1
8336,6149.46,97.07,1
8337,6171.76,89.41,1
8338,6084.99,84.27,1
8339,6056.75,87.79,1
8340,6077.58,88.52,1
8341,6141.52,95.49,1
8342,6075.45,88.05,1
8343,6129.18,94.98,1
8344,6141.67,88.80,1
8345,6141.84,89.33,1
8346,6149.15,88.02,1
8347,6068.76,93.96,1
8348,6134.67,86.28,1
8349,6105.13,96.29,1
8350,6095.99,95.49,1
8351,6129.07,91.86,1
8352,6140.59,97.88,1
8353,6144.80,93.97,1
8354,6118.99,85.91,1
8355,6112.77,93.22,1
8356,6053.30,90.99,1
8357,6160.81,91.14,1
8358,6140.95,89.67,1
8359,6082.52,84.04,1
8360,6052.07,83.65,1
8361,6105.55,94.11,1
8362,6074.23,93.17,1
8363,6130.63,93.82,1
8364,6170.27,88.95,1
8365,6130.73,91.41,1
8366,6156.18,91.96,1
8367,6134.51,93.08,1
8368,6105.82,93.78,1
8369,6169.92,90.82,1
8370,6132.54,89.34,1
8371,6115.76,87.01,1
8372,6163.21,94.92,1
8373,6118.72,89.46,1
8374,6127.67,91.44,1
8375,6152.17,87.09,1
8376,6166.82,86.68,1
8377,6103.71,86.00,1
8378,6181.07,91.06,1
8379,6085.81,108.17,1
8380,6110.12,90.23,1
8381,6113.98,92.98,1
8382,6123.76,89.14,1
8383,6089.86,88.84,1
8384,6153.74,87.21,1
8385,6174.87,91.90,1
8386,6115.27,90.32,1
8387,6141.53,91.00,1
8388,6106.80,87.48,1
8389,6063.26,93.95,1
8390,6145.04,90.35,1
8391,6108.37,87.96,1
8392,6100.40,81.84,1
8393,6109.35,93.88,1
8394,6079.23,89.62,1
8395,6156.61,96.15,1
8396,6105.99,86.02,1
8397,6176.58,93.88,1
8398,6101.84,92.68,1
8399,6064.30,93.55,1
8400,6108.48,89.48,1
8401,6108.43,96.39,1
8402,6109.22,87.62,1
8403,6122.85,92.13,1
8404,6143.03,94.56,1
8405,6112.61,93.45,1
8406,6140.31,88.36,1
8407,6104.62,87.96,1
8408,6161.22,93.47,1
8409,6149.80,101.85,1
8410,6148.06,91.52,1
8411,6173.10,94.21,1
8412,6126.37,88.51,1
8413,6116.53,91.04,1
8414,6126.07,92.11,1
8415,6128.79,91.28,1
8416,6199.63,90.09,1
8417,6080.72,94.94,1
8418,6147.84,88.80,1
8419,6150.70,93.06,1
8420,6090.97,87.03,1
8421,6098.75,96.16,1
8422,6130.28,91.80,1
8423,6109.50,90.16,1
8424,6153.21,93.04,1
8425,6147.91,94.31,1
8426,6156.37,88.36,1
8427,6189.72,95.64,1
8428,6124.92,92.80,1
8429,6139.39,92.13,1
8430,6133.42,89.48,1
8431,6091.39,90.55,1
8432,6162.82,99.71,1
8433,6150.74,98.29,1
8434,6090.60,93.86,1
8435,6073.67,88.95,1
8436,6141.01,91.97,1
8437,6075.47,91.86,1
8438,6121.59,100.32,1
8439,6116.99,95.21,1
8440,6099.84,89.43,1
8441,6114.79,94.53,1
8442,6101.02,90.98,1
8443,6142.05,96.44,1
8444,6107.82,80.40,1
8445,6094.15,95.85,1
8446,6150.22,96.50,1
8447,6151.14,88.35,1
8448,6084.09,93.36,1
8449,6148.37,88.34,1
8450,6128.80,89.59,1
8451,6160.77,87.76,1
8452,6143.23,94.01,1
8453,6106.97,85.44,1
8454,6077.56,90.71,1
8455,6095.95,80.04,1
8456,6098.96,84.25,1
8457,6126.14,88.74,1
8458,6107.26,98.74,1
8459,6088.90,87.86,1
8460,6158.54,91.99,1
8461,6147.55,87.01,1
8462,6076.74,93.53,1
8463,6117.20,91.17,1
8464,6166.43,86.79,1
8465,6127.99,86.16,1
8466,6140.49,92.20,1
8467,6120.70,88.23,1
8468,6139.61,80.54,1
8469,6147.86,88.95,2
8470,6124.25,86.12,1
8471,6092.82,93.19,1
8472,6097.23,88.48,1
8473,6075.43,93.26,1
8474,6159.06,95.57,1
8475,6114.31,88.57,1
8476,6100.70,96.25,1
8477,6134.93,91.97,1
8478,6121.17,98.52,1
8479,6186.64,94.71,1
8480,6102.12,95.92,1
8481,6153.37,92.58,1
8482,6135.87,89.63,1
8483,6122.38,94.22,1
8484,6136.16,89.23,1
8485,6136.39,90.61,1
8486,6059.48,89.30,1
8487,6118.24,88.95,1
8488,6108.94,87.61,1
8489,6117.31,90.97,1
8490,6092.88,89.32,1
8491,6138.68,93.21,1
8492,6078.48,96.03,1
8493,6137.19,92.63,1
8494,6093.07,99.68,1
8495,6128.32,90.66,1
8496,6133.97,86.63,1
8497,6156.88,93.48,1
8498,6089.99,95.10,1
8499,6108.83,96.24,1
8500,6124.40,84.80,1
8501,6092.25,89.74,1
8502,6097.98,89.98,1
8503,6112.40,87.23,1
8504,6130.11,96.54,1
8505,6065.07,97.40,1
8506,6146.07,91.42,1
8507,6125.60,94.84,1
8508,6116.51,97.83,1
8509,6076.68,85.81,1
8510,6147.96,96.11,1
8511,6110.35,91.47,1
8512,6100.99,96.28,1
8513,6060.45,87.89,1
8514,6126.70,89.67,1
8515,6090.83,85.21,1
8516,6078.96,88.81,1
8517,6114.24,89.55,1
8518,6179.29,92.30,1
8519,6145.08,95.72,1
8520,6106.16,89.37,1
8521,6093.01,93.03,1
8522,6140.18,91.70,1
8523,6127.25,92.27,1
8524,6090.70,92.52,1
8525,6071.34,86.13,1
8526,6121.09,94.65,1
8527,6106.00,100.15,1
8528,6101.27,89.41,1
8529,6205.25,90.16,1
8530,6109.16,84.99,1
8531,6132.93,94.39,1
8532,6103.26,90.64,1
8533,6102.35,90.20,1
8534,6141.87,91.58,1
8535,6147.98,90.80,1
8536,6114.05,82.79,1
8537,6118.50,88.28,1
8538,6073.22,89.03,1
8539,6123.96,99.33,1
8540,6138.95,89.69,1
8541,6149.03,93.11,1
8542,6146.63,86.60,1
8543,6078.64,85.59,1
8544,6115.03,97.19,1
8545,6172.42,88.77,1
8546,6139.41,88.18,1
8547,6137.53,85.04,1
8548,6144.40,86.11,1
8549,6114.47,94.95,1
8550,6133.38,94.83,1
8551,6095.01,83.22,1
8552,6114.42,91.03,1
8553,6108.94,92.75,1
8554,6094.88,94.36,1
8555,6153.58,96.22,1
8556,6090.62,86.83,1
8557,6115.26,81.52,1
8558,6070.74,83.60,1
8559,6144.01,91.08,1
8560,6139.61,92.64,1
8561,6178.72,94.58,1
8562,6128.63,98.68,1
8563,6151.15,92.73,1
8564,6083.26,91.49,1
8565,6080.84,88.79,1
8566,6123.61,90.60,1
8567,6141.35,97.09,1
8568,6135.81,85.06,1
8569,6145.04,91.36,1
8570,6039.27,90.67,1
8571,6172.24,86.18,1
8572,6136.32,97.50,1
8573,6124.50,98.45,1
8574,6140.72,88.85,1
8575,6188.86,87.23,1
8576,6136.84,83.95,1
8577,6113.74,96.83,1
8578,6132.85,95.94,1
8579,6155.63,91.66,1
8580,6074.89,92.51,1
8581,6119.38,95.16,1
8582,6107.87,82.76,1
8583,6098.17,83.49,1
8584,6075.26,84.47,1
8585,6179.41,92.41,1
8586,6041.19,90.42,1
8587,6181.11,85.69,1
8588,6119.93,92.52,1
8589,6158.63,90.34,1
8590,6080.39,87.53,1
8591,6062.21,78.14,1
8592,6165.82,90.74,1
8593,6150.16,87.07,1
8594,6115.91,91.24,1
8595,6103.62,89.04,1
8596,6102.58,84.65,1
8597,6124.00,85.63,1
8598,6088.92,84.03,1
8599,6095.12,87.83,1
